#separator:Comma
#html:false
#tags column:4
жарандык,гражданство,Ал жаңы жарандык алды.,b2 unverified law
өкүл,представитель,Ал элдин чыныгы өкүлү.,b2 unverified politics
айлана-чөйрө,окружающая среда,Айлана-чөйрөнү бирге коргойлу.,b2 unverified environment
климат,климат,Климат жылдан жылга өзгөрүүдө.,b2 unverified environment
булгануу,загрязнение,Аба булгануусу кыйла көбөйдү.,b2 unverified environment
энергия,энергия,Күн энергиясы абдан пайдалуу.,b2 unverified environment
суу ресурстары,водные ресурсы,Суу ресурстары корголушу керек.,b2 unverified environment
экология,экология,Экология маселеси абдан курч.,b2 unverified environment
кыртыш,почва,Кыртыш эрозияга дуушар болду.,b2 unverified environment
калдык,отходы,Калдыктар кайра иштетилет.,b2 unverified environment
таштанды,мусор,Таштандыны туура жерге ташта.,b2 unverified environment
кайра иштетүү,переработка,Кагазды кайра иштетүү керек.,b2 unverified environment
муздук,ледник,Муздуктар акырындык менен эрип жатат.,b2 unverified environment
жаныбар,животное,Жапайы жаныбарлар корголууда.,b2 unverified environment
өсүмдүк,растение,Бул өсүмдүк сейрек кездешет.,b2 unverified environment
кургакчылык,засуха,Кургакчылык түшүмгө зыян тийгизди.,b2 unverified environment
суу ташкыны,наводнение,Суу ташкыны айылды каптады.,b2 unverified environment
жер титирөө,землетрясение,Жер титирөө үйлөрдү кыйратты.,b2 unverified environment
кайра жаралуучу энергия,возобновляемая энергия,Кайра жаралуучу энергия өнүгүүдө.,b2 unverified environment
көмүр,уголь,Көмүр абаны катуу булгайт.,b2 unverified environment
мунай,нефть,Мунай баасы кескин көтөрүлдү.,b2 unverified economics
газ,газ,Жаңы газ түтүгү тартылды.,b2 unverified economics
аба ырайы,погода,Аба ырайы кескин өзгөрдү.,b2 unverified environment
жылуулук,тепло; потепление,Глобалдык жылуулук коркунучтуу.,b2 unverified environment
атаандаштык,конкуренция,Базарда атаандаштык абдан күчтүү.,b2 unverified economics
жумушсуздук,безработица,Жумушсуздук деңгээли жогорулады.,b2 unverified economics
инфляция,инфляция,Инфляция калкты тынчсыздандырат.,b2 unverified economics
капитал,капитал,Капитал өндүрүшкө салынды.,b2 unverified economics
экспорт,экспорт,Экспорт көлөмү бир топ өстү.,b2 unverified economics
импорт,импорт,Импорт биртке азайтылды.,b2 unverified economics
ресурс,ресурс,Табигый ресурстар кыйла мол.,b2 unverified economics
теория,теория,Жаңы теория илгери сунушталды.,b2 unverified science
ачылыш,открытие,Маанилүү илимий ачылыш жасалды.,b2 unverified science
технология,технология,Жаңы технология кеңири киргизилди.,b2 unverified science
лаборатория,лаборатория,Лабораторияда сынак өткөрүлдү.,b2 unverified science
гипотеза,гипотеза,Гипотеза кылдат текшерилди.,b2 unverified science
молекула,молекула,Молекула майда бөлүкчө.,b2 unverified science
клетка,клетка,Клетка тирүү организмдин негизи.,b2 unverified science
генетика,генетика,Генетика тез өнүгүп жатат.,b2 unverified science
космос,космос,Космос сырларга толгон.,b2 unverified science
планета,планета,Планета Күндү тегеренет.,b2 unverified science
искусство,искусство,Искусство адамдын жанын байытат.,b2 unverified art
музыка,музыка,Музыка көңүлдү көтөрөт.,b2 unverified art
кино,кино,Жаңы кино кинотеатрда чыкты.,b2 unverified art
чыгарма,произведение,Бул чыгарма чыныгы классика.,b2 unverified art
акын,поэт,Акын жаңы ыр окуду.,b2 unverified art
жазуучу,писатель,Жазуучу жаңы китеп жазды.,b2 unverified art
ыр,стихотворение; песня,Ал сүйгөн ырын жаттады.,b2 unverified art
дастан,эпос; поэма,Манас дастаны улуу мурас.,b2 unverified culture
обон,мелодия; напев,Обон кулакка жагымдуу угулат.,b2 unverified art
бий,танец,Улуттук бий абдан кооз.,b2 unverified culture
спектакль,спектакль,Спектакль абдан тамашалуу болду.,b2 unverified art
актёр,актёр,Актёр ролду мыкты аткарды.,b2 unverified art
сүрөтчү,художник,Сүрөтчү жаңы эмгек жаратты.,b2 unverified art
композитор,композитор,Композитор жаңы күү жазды.,b2 unverified art
күү,кюй; наигрыш,Комузда назик күү черилди.,b2 unverified culture
комуз,комуз,Комуз улуттук аспап болуп саналат.,b2 unverified culture
кол өнөрчүлүк,ремесло,Кол өнөрчүлүк кайра өнүгүүдө.,b2 unverified culture
оюм,узор; орнамент,Килемде улуттук оюм түшүрүлгөн.,b2 unverified culture
сүрөт өнөрү,живопись,Сүрөт өнөрү өлкөдө өнүктү.,b2 unverified art
айкел,скульптура; памятник,Аянтта жаңы айкел орнотулду.,b2 unverified art
көргөзмө,выставка,Музейде көргөзмө салтанаттуу ачылды.,b2 unverified art
концерт,концерт,Концерт абдан ийгиликтүү өттү.,b2 unverified art
чыгармачылык,творчество,Анын чыгармачылыгы абдан бай.,b2 unverified art
коомдук пикир,общественное мнение,Коомдук пикир кескин өзгөрдү.,b2 unverified media
журнал,журнал,Журнал жаңы санын чыгарды.,b2 unverified media
репортаж,репортаж,Окуя жеринен репортаж түшүрүлдү.,b2 unverified media
жарнама,реклама,Телеканалда жарнама көп берилет.,b2 unverified media
басма сөз,пресса,Басма сөз эркиндиги маанилүү.,b2 unverified media
боорукердик,милосердие; сострадание,Боорукердик жүрөктөн чыгат.,b2 unverified emotion
кайрымдуулук,благотворительность; милосердие,Кайрымдуулук иш-чарасы өттү.,b2 unverified society
кызганыч,ревность; зависть,Кызганыч мамилени бузат.,b2 unverified emotion
сыймык,гордость,Ал ата-энесинин сыймыгы.,b2 unverified emotion
уят,стыд,Уят адамды жаман иштен токтотот.,b2 unverified emotion
чыдамкайлык,терпеливость; выносливость,Чыдамкайлык максатка жеткирет.,b2 unverified emotion
ыймандуулук,нравственность; благочестие,Ыймандуулук жогору бааланат.,b2 unverified society
кечиримдүүлүк,снисходительность; прощение,Кечиримдүүлүк күчтүн белгиси.,b2 unverified emotion
толеранттуулук,толерантность,Коомдо толеранттуулук абдан маанилүү.,b2 unverified society
кызматташуу,сотрудничество,Кызматташуу жакшы натыйжа берди.,b2 unverified society
жардам,помощь,Жардам өз убагында келди.,b2 unverified society
өнөктөштүк,партнёрство,Эки тараптын өнөктөштүгү бекемделди.,b2 unverified business
муун,поколение,Жаңы муун өсүп келе жатат.,b2 unverified society
жаштар,молодёжь,Жаштар келечектин ээси.,b2 unverified society
медицина,медицина,Медицина ылдам өнүгүп жатат.,b2 unverified science
спорт,спорт,Спорт ден соолукка пайдалуу.,b2 unverified society
мелдеш,соревнование; состязание,Мелдеш абдан кызыктуу өттү.,b2 unverified society
команда,команда,Команда финалга ишенимдүү чыкты.,b2 unverified society
спортчу,спортсмен,Спортчу алтын медаль жеңди.,b2 unverified society
туризм,туризм,Туризм өлкөгө киреше алып келет.,b2 unverified economics
миграция,миграция,Миграция көптөгөн көйгөйлөрдү жаратат.,b2 unverified society
көчүү,переселение; миграция,Айылдан шаарга көчүү көбөйдү.,b2 unverified society
инфраструктура,инфраструктура,Аймактын инфраструктурасы өнүктүрүлдү.,b2 unverified economics
курулуш,строительство,Жаңы курулуш иштери башталды.,b2 unverified economics
транспорт,транспорт,Коомдук транспорт бир топ жакшырды.,b2 unverified society
